,OBJECTID,RSID_left,CLASS_left,NAME,USRN_left,CROSSREFER_left,ENTRY_DATE_left,ROAD_NUMBE_left,ESU_left,FROM_END_left,TO_END_left,TEMP_left,ENABLED_left,MetrepMin_left,Length_left,Minutes_left,Id_left,geometry,index_right,Key,RSID_right,CLASS_right,NAME_1,USRN_right,CROSSREFER_right,ENTRY_DATE_right,ROAD_NUMBE_right,ESU_right,FROM_END_right,TO_END_right,TEMP_right,ENABLED_right,MetrepMin_right,Length_right,Minutes_right,OBJECTID_2,Id_right,NAME_2,ET_ID,Shape_Leng,Shape_Area
194,21741,5001099.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,,16264,0,0,,1,533.3333,103.0298,0.1932,0,"LINESTRING (225621.271 334400.697, 225620.314 334400, 225573.026 334365.548, 225542.788 334344.327, 225537.09399999998 334341.411)",,,,,,,,,,,,,,,,,,,,,,,
195,21762,5009478.0,U,DERRYCHARA ROAD,4884.0,0.0,2006-11-07,,129880,0,0,,1,533.3333,52.3291,0.0981,0,"LINESTRING (224074.07299999997 343592.677, 224060.561 343568.79, 224049.571 343546.463)",,,,,,,,,,,,,,,,,,,,,,,
196,21764,0.0,U,,0.0,0.0,2006-11-07,,104192,0,0,,1,533.3333,47.455,0.089,0,"LINESTRING (221939.832 341215.993, 221968.974 341247.341, 221971.15500000003 341251.452)",,,,,,,,,,,,,,,,,,,,,,,
197,21774,0.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,109415,0,0,,1,1466.6667,690.1057,0.4705,0,"LINESTRING (202976.65999999997 358230.994, 202928.755 358215.778, 202897.376 358204.054, 202867.197 358192.487, 202830.97100000002 358180.486, 202799.788 358169.513, 202772.84399999998 358160.414, 202740.033 358145.681, 202692.093 358127.665, 202638.20400000003 358109.617, 202601.374 358098.363, 202573.575 358090.259, 202541.61599999998 358084.033, 202495.767 358076.43, 202459.349 358071.879, 202430.69 358065.421, 202400 358057.378, 202386.18 358053.608, 202352.331 358044.719, 202316.99099999998 358034.725)",,,,,,,,,,,,,,,,,,,,,,,
198,21813,5000218.0,A,IRVINESTOWN ROAD,30402.0,0.0,2006-11-07,A0032,160639,0,0,,1,1466.6667,1265.9132,0.8631,0,"MULTILINESTRING ((223639.30699999997 348012.322, 223639.71999999997 348000, 223641.717 347974.871, 223645.89899999998 347946.717, 223647.34157713194 347939.59830988944), (223673.81056578332 347838.7402879454, 223683.403 347806.058, 223694.82299999997 347768.925, 223707.18 347728.103, 223711.35100000002 347713.595, 223714.43199999997 347702.878, 223720.86 347679.945, 223733.765 347639.378, 223743.53499999997 347607.23, 223758.7 347560.536, 223772.604 347519.978, 223789.76 347474.204, 223793.90899999999 347464.246, 223813.83299999998 347411.65, 223833.097 347359.997, 223842.13900000002 347335.64, 223844.695 347329.966, 223860.723 347287.03, 223877.00699999998 347243.447, 223889.36 347209.179, 223892.84499999997 347200, 223898.262 347185.168, 223905.082 347166.197, 223907.30800000002 347160.074, 223908.41600000003 347157.216, 223909.87800000003 347153.447, 223910.80294677304 347150.96931340423))",,,,,,,,,,,,,,,,,,,,,,,
199,21924,5009271.0,U,FERNEY RISE,15980.0,0.0,2006-11-07,U6306,16279,0,0,,1,533.3333,121.2362,0.2273,0,"LINESTRING (222170.3668189096 344368.5307203866, 222176.369 344372.103, 222181.523 344375.191)",,,,,,,,,,,,,,,,,,,,,,,
200,21935,7000426.0,U,WILLOUGHBY MEWS,310.0,0.0,2006-11-07,U6528,78390,0,0,,1,533.3333,44.0922,0.0827,0,"LINESTRING (222186.696 344783.329, 222182.33299999998 344781.004, 222175.07799999998 344776.256, 222165.90899999999 344769.789, 222158.153 344762.518, 222152.95299999998 344755.635)",,,,,,,,,,,,,,,,,,,,,,,
201,22009,5000299.0,A,THE BROOK,844.0,0.0,2006-11-07,A0046,47362,0,0,,1,1466.6667,122.647,0.0836,0,"LINESTRING (222968.65999999997 344402.833, 222929.523 344422.402, 222859 344457.76)",,,,,,,,,,,,,,,,,,,,,,,
202,23664,5000455.0,B,ENNISKILLEN ROAD,30133.0,0.0,2006-11-07,B0046,6047,0,0,,1,1066.6667,469.9484,0.4406,0,"LINESTRING (224140.77165063022 349704.7885631061, 224170.68800000002 349729.401, 224206.027 349757.49, 224238.81300000002 349783.933, 224275.353 349813.22, 224313.343 349842.355, 224335.01799999998 349860.367, 224363.95 349882.519, 224376.564 349893.595)",,,,,,,,,,,,,,,,,,,,,,,
203,23670,5010451.0,U,CLEENISH ROAD,32876.0,0.0,2006-11-07,,124962,0,0,,1,533.3333,369.822,0.6934,0,"LINESTRING (226075.36157123928 338722.4144846423, 226079.08399999997 338721.97, 226088.93699999998 338720.965, 226097.939 338719.66, 226105.641 338718.555, 226111.293 338718.652, 226117.74599999998 338719.448, 226127.5 338722.892, 226140.957 338727.733, 226175.57299999997 338740.96, 226184.3748360293 338744.15684413235)",,,,,,,,,,,,,,,,,,,,,,,
204,23886,0.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,119841,0,0,,1,1466.6667,94.4482,0.0644,0,"LINESTRING (214502.49599999998 364625.06, 214539.65899999999 364643.833, 214587.18099999998 364666.873)",,,,,,,,,,,,,,,,,,,,,,,
205,24060,5000296.0,A,LOUGH SHORE ROAD,30597.0,0.0,2006-11-07,A0046,26851,0,0,,1,1466.6667,213.5939,0.1456,0,"LINESTRING (213428.298 354684.01, 213426.766 354647.369, 213428.314 354618.347, 213430.321 354590.071, 213434.15600000002 354559.673, 213447.72499999998 354532.124, 213460.86700000003 354502.027, 213474.249 354480.531)",,,,,,,,,,,,,,,,,,,,,,,
206,25648,5000061.0,A,WELLINGTON ROAD,36968.0,0.0,2006-11-07,A0004,47587,0,0,,1,1466.6667,105.358,0.0718,0,"LINESTRING (223524.936 343947.206, 223536.575 343942.202, 223551.01400000002 343936.922, 223568.17200000002 343932.338, 223588.35100000002 343928.382, 223609.277 343924.605, 223623.614 343922.848, 223626.89 343922.626)",,,,,,,,,,,,,,,,,,,,,,,
207,25663,5000055.0,A,BELFAST ROAD,13812.0,0.0,2006-11-07,A0004,99351,0,0,,1,1466.6667,570.3678,0.3889,0,"MULTILINESTRING ((226629.36099999998 341267.316, 226637.83519857549 341261.20352720586), (227035.67723301696 341120.7516151415, 227057.60100000002 341115.311, 227102.626 341104.747, 227142.413 341094.796, 227166.00199999998 341089.591))",,,,,,,,,,,,,,,,,,,,,,,
208,25665,0.0,A,BOA ISLAND ROAD,32505.0,0.0,2006-11-07,A0047,16496,0,0,,1,1466.6667,131.4241,0.0896,0,"LINESTRING (213993.48100000003 364471.812, 214015.21999999997 364483.487, 214063.94 364502.889, 214115.92659120803 364514.0423408735)",,,,,,,,,,,,,,,,,,,,,,,
209,25690,5000030.0,A,DUBLIN ROAD,3106.0,0.0,2006-11-07,A0004,52748,0,0,,1,1466.6667,156.4439,0.1067,0,"LINESTRING (224197.72773947564 343885.47101218405, 224198.104 343885.19, 224203.54100000003 343880.45, 224206.52000000002 343877.877, 224209.24699999997 343875.032, 224212.561 343870.508, 224216.14399999997 343865.457, 224220.516 343858.901, 224226.40399999998 343851.134, 224233.26400000002 343840.008, 224237.68 343832.729, 224244.559 343820.804, 224253.57 343806.615, 224264.43 343789.237, 224266.178 343785.85, 224268.47100000002 343781.909, 224274.74 343771.839, 224280.738 343762.297)",,,,,,,,,,,,,,,,,,,,,,,
210,25691,5000030.0,A,DUBLIN ROAD,3106.0,0.0,2006-11-07,A0004,839,0,0,,1,1466.6667,110.3197,0.0752,0,"LINESTRING (224280.738 343762.297, 224285.255 343755.139, 224289.424 343748.11, 224292.782 343742.911, 224295.81800000003 343738.114, 224300.925 343729.628, 224305.419 343722.722, 224309.41499999998 343715.992, 224313.71000000002 343709.162, 224319.086 343700.074, 224323.081 343693.145, 224326.462 343687.696, 224329.89299999998 343682.322, 224333.42099999997 343676.372, 224338.631 343668.41)",,,,,,,,,,,,,,,,,,,,,,,
211,25692,5000030.0,A,DUBLIN ROAD,3106.0,0.0,2006-11-07,A0004,68317,0,0,,1,1466.6667,18.3593,0.0125,0,"LINESTRING (224338.631 343668.41, 224339.294 343666.881, 224342.599 343661.232, 224347.803 343652.52)",,,,,,,,,,,,,,,,,,,,,,,
212,25693,5000030.0,A,DUBLIN ROAD,3106.0,0.0,2006-11-07,A0004,155664,0,0,,1,1466.6667,126.8129,0.0865,0,"LINESTRING (224347.803 343652.52, 224353.625 343642.778, 224355.29599999997 343639.117, 224357.16499999998 343635.354, 224359.47999999998 343630.989, 224362.16100000002 343625.494, 224364.34999999998 343620.979, 224366.387 343616.265, 224367.963 343611.856, 224369.56 343608.27, 224371.309 343604.309, 224373.186 343600, 224377.56699999998 343586.317, 224382.72600000002 343571.092, 224391.05200000003 343540.411, 224392.67200000002 343534.469)",,,,,,,,,,,,,,,,,,,,,,,
213,25694,5000030.0,A,DUBLIN ROAD,3106.0,0.0,2006-11-07,A0004,32114,0,0,,1,1466.6667,123.8734,0.0845,0,"LINESTRING (224392.67200000002 343534.469, 224399.42700000003 343510.154, 224404.832 343485.985, 224410.7703050076 343458.5011460809)",,,,,,,,,,,,,,,,,,,,,,,
214,25695,5000030.0,A,DUBLIN ROAD,3106.0,0.0,2006-11-07,A0004,104442,0,0,,1,1466.6667,367.0574,0.2503,0,"LINESTRING (224460.33898462405 343169.34609488863, 224468.61599999998 343140.04, 224481.95799999998 343093.434, 224490.054 343068.581, 224494.05200000003 343055.079)",,,,,,,,,,,,,,,,,,,,,,,
215,25720,5000029.0,A,SLIGO ROAD,9939.0,0.0,2006-11-07,A0032,68329,0,0,,1,1466.6667,209.9995,0.1432,0,"LINESTRING (222704.4603937914 343107.186557111, 222712.272 343109.571, 222726.197 343114.36, 222742.239 343121.009, 222757.152 343128.676, 222775.343 343141.258, 222790.96500000003 343152.865, 222800.001 343159.42, 222807.289 343163.684, 222816.14500000002 343169.838, 222821.21110871303 343173.49161283165)",,,,,,,,,,,,,,,,,,,,,,,
216,25802,0.0,U,WILLOUGHBY MEWS,310.0,0.0,2006-11-07,,119849,0,0,,1,533.3333,27.3921,0.0514,0,"LINESTRING (222334.4710361654 344776.7573096768, 222330.30099999998 344775.592, 222326.36200000002 344775.314, 222322.61700000003 344775.612, 222317.81900000002 344777.16, 222314.98100000003 344778.452)",,,,,,,,,,,,,,,,,,,,,,,
217,27293,5009357.0,U,CORBAN AVENUE,11415.0,0.0,2006-11-07,U6501,94052,0,0,,1,533.3333,39.9556,0.0749,0,"LINESTRING (223400 345209.621, 223404.47999999998 345200, 223408.691 345192.657, 223413.82799999998 345185.376, 223418.21399999998 345180.689, 223420.86 345178.038, 223422.14500000002 345176.774)",,,,,,,,,,,,,,,,,,,,,,,
218,27308,5000218.0,A,IRVINESTOWN ROAD,30402.0,0.0,2006-11-07,A0032,63193,0,0,,1,1466.6667,127.8264,0.0872,0,"LINESTRING (223612.321 348399.49, 223597.604 348429.658, 223582.175 348462.023, 223563.90399999998 348493.069, 223557.4539752869 348505.8882638284)",,,,,,,,,,,,,,,,,,,,,,,
219,27328,5000055.0,A,BELFAST ROAD,13812.0,0.0,2006-11-07,A0004,68318,0,0,,1,1466.6667,355.3046,0.2423,0,"LINESTRING (226295.75678356024 341531.9833020244, 226300.18 341527.117, 226326.62099999998 341500.281)",,,,,,,,,,,,,,,,,,,,,,,
220,27333,5000055.0,A,BELFAST ROAD,13812.0,0.0,2006-11-07,A0004,78623,0,0,,1,1466.6667,321.5452,0.2192,0,"LINESTRING (227166.00199999998 341089.591, 227209.028 341079.12, 227235.06900000002 341074.012, 227263.663 341069.05, 227286.90000000002 341066.052, 227300.12800000003 341065.018, 227317.413 341064.248, 227334.967 341064.421, 227354.79100000003 341065.445, 227374.985 341067.462, 227392.338 341069.889, 227392.6566554101 341069.94057492336)",,,,,,,,,,,,,,,,,,,,,,,
221,27393,5000349.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,47593,0,0,,1,1466.6667,463.1247,0.3158,0,"LINESTRING (223647.62713674406 334930.1598157999, 223649.83500000002 334906.516)",,,,,,,,,,,,,,,,,,,,,,,
222,28528,5010652.0,U,DRUMKEEN ROAD,30068.0,0.0,2006-11-07,U8729,782,0,0,,1,533.3333,164.8947,0.3092,0,"LINESTRING (222463.54100000003 341001.417, 222427.016 341028.276, 222393.85700000002 341051.703, 222373.385 341067.296, 222355.49300000002 341086.652, 222346.07799999998 341100.352, 222341.235 341109.376)",,,,,,,,,,,,,,,,,,,,,,,
223,40454,5001129.0,C,ROSSORRY CHURCH ROAD,6012.0,0.0,2006-11-07,C0442,37539,0,0,,1,666.6667,40.5827,0.0609,0,"LINESTRING (222151.049 344401.6, 222154.28499999997 344400, 222161.831 344394.525, 222169.776 344387.837, 222176.48599999998 344380.899, 222181.523 344375.191)",,,,,,,,,,,,,,,,,,,,,,,
224,40455,5001129.0,C,ROSSORRY CHURCH ROAD,6012.0,0.0,2006-11-07,C0442,42751,0,0,,1,666.6667,176.342,0.2645,0,"LINESTRING (222181.523 344375.191, 222189.055 344367.029, 222200 344353.154, 222212.99300000002 344337.247, 222236.62800000003 344301.794, 222256.09333902184 344273.7659873663)",,,,,,,,,,,,,,,,,,,,,,,
225,40457,5001129.0,C,ROSSORRY CHURCH ROAD,6012.0,0.0,2006-11-07,C0442,53072,0,0,,1,666.6667,100.3205,0.1505,0,"LINESTRING (222371.4108330575 344146.2904812972, 222387.484 344148.236, 222408.575 344151.1, 222419.348 344154.116, 222429.934 344157.984, 222438.41700000002 344163.136, 222448.825 344169.805, 222453.95500000002 344173.216)",,,,,,,,,,,,,,,,,,,,,,,
226,40458,5001128.0,C,ROSSORRY CHURCH ROAD,6012.0,0.0,2006-11-07,C0442,150881,0,0,,1,666.6667,40.0517,0.0601,0,"LINESTRING (222453.95500000002 344173.216, 222468.29100000003 344184.715, 222486.57900000003 344196.347)",,,,,,,,,,,,,,,,,,,,,,,
227,40460,5001128.0,C,ROSSORRY CHURCH ROAD,6012.0,0.0,2006-11-07,C0442,145770,0,0,,1,666.6667,170.9475,0.2564,0,"LINESTRING (222486.57900000003 344196.347, 222503.745 344209.772, 222533.41700000002 344231.154, 222560.28600000002 344250.885, 222582.48700000002 344266.397, 222604.40399999998 344281.39, 222621.80099999998 344295.086, 222624.44400000002 344297.33)",,,,,,,,,,,,,,,,,,,,,,,
228,40464,5001126.0,C,ROSSORRY CHURCH ROAD,6012.0,0.0,2006-11-07,C0442,110017,0,0,,1,666.6667,304.523,0.4568,0,"LINESTRING (222132.85872670845 344409.9933195786, 222151.049 344401.6)",,,,,,,,,,,,,,,,,,,,,,,
229,40569,5000987.0,C,GLENDURRAGH PARK,22420.0,22418.0,2006-11-07,C0409,42765,0,0,,1,666.6667,127.5251,0.1913,0,"LINESTRING (217895.413 363844.73, 217886.902 363832.39, 217876.28100000002 363819.326, 217868.86599999998 363795.27, 217866.3497476628 363784.72968615586)",,,,,,,,,,,,,,,,,,,,,,,
230,40572,5000987.0,C,CREVENISH ROAD,22420.0,0.0,2006-11-07,C0409,47935,0,0,,1,666.6667,108.1483,0.1622,0,"LINESTRING (217895.413 363844.73, 217901.51899999997 363852.852, 217911.15000000002 363862.878, 217925.10499999998 363870.947, 217928.50010873174 363872.31531618634)",,,,,,,,,,,,,,,,,,,,,,,
231,40668,5009512.0,U,WATER STREET,15494.0,0.0,2006-11-07,U6517,130477,0,0,,1,533.3333,25.0509,0.047,0,"LINESTRING (223626.59100000001 344119.33, 223622.115 344119.679, 223615.74 344119.841, 223610.07 344119.182, 223601.83299999998 344117.183)",,,,,,,,,,,,,,,,,,,,,,,
232,42731,5009550.0,U,OLD ROSSORRY ROAD,526.0,0.0,2006-11-07,U6527,115465,0,0,,1,533.3333,79.4759,0.149,0,"LINESTRING (223011.152 343475.242, 223013.077 343453.149, 223014.755 343437.45, 223016.712 343416.931, 223018.13729424664 343400.5452317972)",,,,,,,,,,,,,,,,,,,,,,,
233,42768,5001099.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,<Null>,43015,0,0,,1,533.3333,493.6351,0.9256,0,"LINESTRING (224710.78147058692 334144.02822423086, 224712.626 334144.633, 224724.59600000002 334146.837, 224738.071 334148.712, 224753.01400000002 334149.205, 224785.87900000002 334148.029, 224799.479 334148.054, 224816.25 334150.171, 224845.137 334154.945, 224876.00900000002 334160.846, 224889.53499999997 334162.67, 224892.32400000002 334163.506, 224893.663 334163.651)",,,,,,,,,,,,,,,,,,,,,,,
234,42802,5000765.0,U,COLESHILL PARK,11223.0,0.0,2006-11-07,B0123,140945,0,0,,1,533.3333,61.6325,0.1156,0,"LINESTRING (222667.766 343822.855, 222661.837 343828.745, 222656.06699999998 343836.802, 222650.33399999997 343848.133, 222648.22100000002 343853.532, 222668.175 343868.374)",,,,,,,,,,,,,,,,,,,,,,,
235,42887,5001101.0,U,INISHMORE ROAD,33933.0,0.0,2006-11-07,C0436,120549,0,0,,1,533.3333,43.4924,0.0815,0,"LINESTRING (227510.23599999998 335933.374, 227518.07 335941.694, 227520.03955456952 335943.74828736845)",,,,,,,,,,,,,,,,,,,,,,,
236,50320,5000055.0,A,BELFAST ROAD,13812.0,0.0,2006-11-07,A0004,135948,0,0,,1,1466.6667,382.0557,0.2605,0,"LINESTRING (226326.62099999998 341500.281, 226357.065 341475.581, 226385.713 341453.959, 226400 341444.195, 226452.27500000002 341404.934, 226500.16600000003 341367.365, 226543.349 341334.096, 226570.10499999998 341313.477, 226599.766 341290.745, 226618.88400000002 341275.339, 226629.36099999998 341267.316)",,,,,,,,,,,,,,,,,,,,,,,
237,54223,5000349.0,A,DERRYLIN ROAD,29989.0,0.0,2006-11-07,A0509,22457,0,0,,1,1466.6667,36.3068,0.0248,0,"LINESTRING (223656.918 334777.6, 223657.446 334741.297)",,,,,,,,,,,,,,,,,,,,,,,
238,77780,5010462.0,U,DRUMINISKILL ROAD,33436.0,0.0,2006-11-07,,152273,0,0,,1,533.3333,392.5781,0.7361,0,"LINESTRING (223474.71658448788 334845.0359873459, 223490.97499999998 334839.21, 223553.39299999998 334815.685, 223619.843 334790.321, 223650.582 334779.064, 223655.021 334777.969, 223656.918 334777.6)",,,,,,,,,,,,,,,,,,,,,,,
239,78002,5009517.0,U,DOWN STREET,2985.0,0.0,2006-11-07,U6517,131855,0,0,,1,533.3333,106.9639,0.2006,0,"LINESTRING (223618.771 344235.424, 223607.81199999998 344228.884, 223595.734 344221.338, 223575.79700000002 344207.12, 223573.29700000002 344203.056, 223569.15899999999 344196.981, 223566.25900000002 344194.333, 223561.25300000003 344189.759, 223546.223 344178.447, 223546.05 344178.309, 223535.401 344169.833)",,,,,,,,,,,,,,,,,,,,,,,
240,78041,5011207.0,U,DERRYVULLAN ROAD,33286.0,0.0,2006-11-07,,49392,0,0,,1,533.3333,130.6619,0.245,0,"LINESTRING (227701.63900000002 340676.347, 227703.45500000002 340673.659, 227702.40899999999 340664.656, 227686.96899999998 340613.585, 227678.67985799967 340584.37042320153)",,,,,,,,,,,,,,,,,,,,,,,
241,78087,5011134.0,U,DERRYHARNEY ROAD,33933.0,0.0,2006-11-07,,100886,0,0,,1,533.3333,711.04,1.3332,0,"LINESTRING (229453.31695374407 337357.47219935234, 229455.452 337357.695, 229487.86700000003 337361.011, 229518.97999999998 337363.985, 229543.892 337366.594, 229564.2514041953 337369.81199348083)",,,,,,,,,,,,,,,,,,,,,,,
242,78099,5009493.0,U,DERRYCHARA LINK,4886.0,0.0,2006-11-07,U6514,162485,0,0,,1,533.3333,232.7018,0.4363,0,"LINESTRING (224090.68668328866 343769.1291646281, 224089.479 343769.16, 224057.64 343772.886, 224029.29499999998 343775.934, 224010.65899999999 343777.294, 224000 343778.5, 223958.09399999998 343783.088, 223892.90600000002 343793.253, 223881.282 343795.652)",,,,,,,,,,,,,,,,,,,,,,,
243,78100,0.0,U,DERRYCHARA DRIVE,4888.0,0.0,2006-11-07,,152110,0,0,,1,533.3333,112.9974,0.2119,0,"LINESTRING (224074.07299999997 343592.677, 224083.723 343588.816, 224112.435 343575.787, 224120.88 343571.444, 224123.44605606212 343570.0367858333)",,,,,,,,,,,,,,,,,,,,,,,
244,78128,5009334.0,U,DERRIN PARK,4958.0,0.0,2006-11-07,U6501,12853,0,0,,1,533.3333,485.6374,0.9106,0,"LINESTRING (222965.57035870236 344945.64617987385, 222967.35700000002 344946.031, 222976.505 344946.896, 222995.637 344945.151, 223025.03100000002 344942.043, 223054.71899999998 344937.21, 223072.79499999998 344933.919, 223082.653 344931.109, 223094.27899999998 344926.87, 223104.95500000002 344922.234, 223118.499 344916.463, 223131.489 344909.67, 223141.332 344902.964, 223149.898 344895.862, 223158.90399999998 344886.088, 223168.05699999997 344875.536, 223173.92286508612 344869.1324835745)",,,,,,,,,,,,,,,,,,,,,,,
245,79282,5009359.0,U,YOAN ROAD,912.0,0.0,2006-11-07,U6501,142014,0,0,,1,533.3333,114.9161,0.2155,0,"LINESTRING (223442.35600000003 345170.598, 223447.28100000002 345184.588, 223451.396 345193.972, 223455.67599999998 345200, 223455.762 345200.12, 223458.603 345202.699, 223461.70799999998 345204.546, 223466.059 345206.225, 223473.076 345207.286, 223509.29499999998 345210.3, 223535.935 345212.644)",,,,,,,,,,,,,,,,,,,,,,,
246,79283,5009359.0,U,YOAN ROAD,912.0,0.0,2006-11-07,U6501,162625,0,0,,1,533.3333,43.5833,0.0817,0,"LINESTRING (223535.935 345212.644, 223547.21999999997 345213.637, 223572.19900000002 345215.658, 223579.38 345216.092)",,,,,,,,,,,,,,,,,,,,,,,
247,79284,5009359.0,U,YOAN ROAD,912.0,0.0,2006-11-07,U6501,111436,0,0,,1,533.3333,36.8902,0.0692,0,"LINESTRING (223579.38 345216.092, 223580.84399999998 345213.894, 223584.59335852406 345206.34204141935)",,,,,,,,,,,,,,,,,,,,,,,
248,79436,0.0,U,WILLOUGHBY MEWS,310.0,0.0,2006-11-07,,13014,0,0,,1,533.3333,28.3378,0.0531,0,"LINESTRING (222314.98100000003 344778.452, 222312.017 344767.924, 222309.771 344750.669)",,,,,,,,,,,,,,,,,,,,,,,
249,79437,7000426.0,U,WILLOUGHBY MEWS,310.0,0.0,2006-11-07,U6528,49353,0,0,,1,533.3333,48.7653,0.0914,0,"LINESTRING (222308.03399999999 344781.314, 222300.071 344785.366, 222292.108 344788.937, 222281.939 344793.668, 222274.84000000003 344796.951, 222271.385 344798.016, 222263.16999999998 344800)",,,,,,,,,,,,,,,,,,,,,,,
250,79544,5009538.0,U,WESLEY STREET,15542.0,0.0,2006-11-07,U6523,33829,0,0,,1,533.3333,43.2027,0.081,0,"LINESTRING (223310.96399999998 344279.561, 223305.326 344271.014, 223294.119 344251.744, 223288.602 344242.609)",,,,,,,,,,,,,,,,,,,,,,,
251,79545,5009538.0,U,WESLEY STREET,15542.0,0.0,2006-11-07,U6523,126708,0,0,,1,533.3333,27.6056,0.0518,0,"LINESTRING (223288.602 344242.609, 223286.78399999999 344239.596, 223282.94900000002 344231.425, 223276.39399999997 344217.866)",,,,,,,,,,,,,,,,,,,,,,,
252,79606,5009533.0,U,DARLING STREET,4754.0,0.0,2006-11-07,U6523,106178,0,0,,1,533.3333,66.5959,0.1249,0,"LINESTRING (223367.66700000002 344244.637, 223341.68099999998 344260.455, 223310.96399999998 344279.561)",,,,,,,,,,,,,,,,,,,,,,,
253,79607,5009533.0,U,DARLING STREET,4754.0,0.0,2006-11-07,U6523,121590,0,0,,1,533.3333,112.0184,0.21,0,"LINESTRING (223310.96399999998 344279.561, 223287.66700000002 344294.593, 223273.53000000003 344302.905, 223264.907 344306.769, 223209.641 344325.779)",,,,,,,,,,,,,,,,,,,,,,,
254,79691,5009514.0,U,CROSS STREET,5072.0,0.0,2006-11-07,U6517,126736,0,0,,1,533.3333,80.2704,0.1505,0,"LINESTRING (223535.401 344169.833, 223544.59000000003 344154.764, 223553.826 344140.295, 223563.19199999998 344125.102, 223578.526 344102.145)",,,,,,,,,,,,,,,,,,,,,,,
255,79746,5000984.0,U,CREVENISH ROAD,33096.0,0.0,2006-11-07,C0409,44137,0,0,,1,533.3333,580.5004,1.0884,0,"LINESTRING (218727.282 360162.605, 218706.37800000003 360166.819, 218689.277 360171.393, 218668.20799999998 360178.958, 218649.48599999998 360186.249, 218630.52899999998 360194.992, 218602.016 360207.832, 218585.20799999998 360216.452, 218574.46399999998 360221.662, 218549.652 360234.764, 218547.95667809361 360235.675294342)",,,,,,,,,,,,,,,,,,,,,,,
256,79750,5000986.0,U,CREVENISH ROAD,22420.0,0.0,2006-11-07,C0409,95873,0,0,,1,533.3333,383.102,0.7183,0,"LINESTRING (216620.2470726179 361938.0294176014, 216618.89899999998 361894.096, 216617.886 361851.154, 216614.91499999998 361798.048, 216612.604 361743.698, 216611.1496436823 361711.6963513308)",,,,,,,,,,,,,,,,,,,,,,,
257,80901,5009512.0,U,WATER STREET,15494.0,0.0,2006-11-07,U6517,23361,0,0,,1,533.3333,28.4464,0.0533,0,"LINESTRING (223601.83299999998 344117.183, 223597.24200000003 344115.731, 223591.90600000002 344113.724, 223588.391 344111.978, 223585.727 344110.138, 223583.11800000002 344107.547, 223580.90899999999 344105.034, 223578.526 344102.145)",,,,,,,,,,,,,,,,,,,,,,,
258,80902,5009512.0,U,WATER STREET,15494.0,0.0,2006-11-07,U6517,49309,0,0,,1,533.3333,53.654,0.1006,0,"LINESTRING (223578.526 344102.145, 223576.59100000001 344099.784, 223573.11200000002 344096.339, 223563.09999999998 344090.255, 223534.43800000002 344071.985)",,,,,,,,,,,,,,,,,,,,,,,
259,80969,5010983.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,23364,0,0,,1,533.3333,292.0215,0.5475,0,"LINESTRING (219883.89399999997 354606.703, 219892.12699999998 354609.65, 219905.10600000003 354613.225, 219918.18099999998 354617.55, 219930.00900000002 354621.369, 219942.59399999998 354623.74, 219947.27268000567 354623.93664345617)",,,,,,,,,,,,,,,,,,,,,,,
260,80970,5010983.0,U,VALLEY ROAD,35771.0,0.0,2006-11-07,,2530,0,0,,1,533.3333,629.487,1.1803,0,"LINESTRING (218996.87199999997 354472.22, 219018.96999999997 354464.873, 219052.31800000003 354453.976, 219076.66700000002 354447.481, 219100.46600000001 354444.883, 219120.565 354445.586, 219151.765 354450.739, 219181.865 354455.492, 219200 354459.078, 219225.48700000002 354465.574, 219240.21500000003 354469.458, 219256.452 354471.501, 219266.848 354471.911, 219300.452 354470.453, 219354.70299999998 354468.913, 219379.908 354467.507, 219402.322 354464.335, 219426.53100000002 354462.074, 219459.947 354458.465, 219484.80099999998 354457.057, 219506.50199999998 354456.331, 219537.809 354454.26, 219562.148 354455.799, 219586.68699999998 354457.09, 219604.57299999997 354459.492, 219614.00900000002 354461.797, 219618.098 354463.821)",,,,,,,,,,,,,,,,,,,,,,,
261,81139,0.0,U,TOWNHALL STREET,15162.0,0.0,2006-11-07,,157362,0,0,,1,533.3333,142.6099,0.2674,0,"LINESTRING (223534.43800000002 344071.985, 223539.59000000003 344063.317, 223544.73700000002 344055.298, 223548.473 344049.271, 223551.64299999998 344045.841, 223556.267 344041.643, 223561.62300000002 344036.475, 223568.20799999998 344030.49, 223571.875 344027.562, 223578.977 344022.422, 223579.95899999997 344021.711, 223585.33000000002 344017.943, 223591.45 344014.58, 223601.075 344010.138, 223612.44900000002 344005.906, 223612.863 344005.763, 223629.532 344000, 223643.18699999998 343995.317, 223646.32 343994.343, 223648.14899999998 343993.808)",,,,,,,,,,,,,,,,,,,,,,,
